program_code,program_name,university,institution,domain
60501,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻜﻴﻤﻴﺎﺀ,ﺟﺎﻣﻌﺔ ﻗﻔﺼﺔ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﻘﻔﺼﺔ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
60503,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻔﻴﺰﻳﺎﺀ,ﺟﺎﻣﻌﺔ ﻗﻔﺼﺔ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﻘﻔﺼﺔ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
60504,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻔﻴﺰﻳﺎﺀ ﻭ ﺍﻟﻄﺎﻗﺔ,ﺟﺎﻣﻌﺔ ﻗﻔﺼﺔ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﻘﻔﺼﺔ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
60505,ﺍﻻﺟﺎﺯﺓ ﻓﻲ ﺍﻟﺮﻳﺎﺿﻴﺎﺕ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ,ﺟﺎﻣﻌﺔ ﻗﻔﺼﺔ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﻘﻔﺼﺔ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
60507,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﺮﻳﺎﺿﻴﺎﺕ,ﺟﺎﻣﻌﺔ ﻗﻔﺼﺔ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﻘﻔﺼﺔ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
60509,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻷﺣﻴﺎﺀ,ﺟﺎﻣﻌﺔ ﻗﻔﺼﺔ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﻘﻔﺼﺔ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
60510,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻷﺭﺽ,ﺟﺎﻣﻌﺔ ﻗﻔﺼﺔ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﻘﻔﺼﺔ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
60513,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻟﺤﻴﺎﺓ ﻭ ﺍﻷﺭﺽ,ﺟﺎﻣﻌﺔ ﻗﻔﺼﺔ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﻘﻔﺼﺔ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
60522,ﻣﺮﺣﻠﺔ ﺗﺤﻀﻴﺮﻳﺔ ﻋﻠﻤﻴﺔ,ﺟﺎﻣﻌﺔ ﻗﻔﺼﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﺘﺤﻀﻴﺮﻱ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﻬﻨﺪﺳﻴﺔ ﺑﻘﻔﺼﺔ,ﺍﻟﻬﻨﺪﺳﺔ ﺍﻟﻤﻌﻤﺎﺭﻳﺔ ﻭﺍﻟﻤﺮﺍﺣﻞ ﺍﻟﺘﺤﻀﻴﺮﻳﺔ ﺍﻟﻌﻠﻤﻴﺔ
60523,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻹﻋﻼﻣﻴﺔ,ﺟﺎﻣﻌﺔ ﻗﻔﺼﺔ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﻘﻔﺼﺔ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
60524,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻫﻨﺪﺳﺔ ﻧﻈﻢ ﺍﻹﻋﻼﻣﻴﺔ,ﺟﺎﻣﻌﺔ ﻗﻔﺼﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﻌﻠﻮﻡ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ ﻭ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ ﺑﻘﻔﺼﺔ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
60532,ﻣﺮﺣﻠﺔ ﺗﺤﻀﻴﺮﻳﺔ - ﺗﻜﻨﻮﻟﻮﺟﻴﺎ,ﺟﺎﻣﻌﺔ ﻗﻔﺼﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﺘﺤﻀﻴﺮﻱ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﻬﻨﺪﺳﻴﺔ ﺑﻘﻔﺼﺔ,ﺍﻟﻬﻨﺪﺳﺔ ﺍﻟﻤﻌﻤﺎﺭﻳﺔ ﻭﺍﻟﻤﺮﺍﺣﻞ ﺍﻟﺘﺤﻀﻴﺮﻳﺔ ﺍﻟﻌﻠﻤﻴﺔ
60546,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﺒﻴﻮﺗﻜﻨﻮﻟﻮﺟﻴﺎ,ﺟﺎﻣﻌﺔ ﻗﻔﺼﺔ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﻘﻔﺼﺔ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﻔﻼﺣﻴﺔ ﻭﺍﻟﺒﻴﻮﺗﻜﻨﻮﻟﻮﺟﻴﺎ ﻭﺍﻟﺒﻴﺌﺔ
60566,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺗﻜﻨﻮﻟﻮﺟﻴﺎﺕ ﺍﻹﻋﻼﻣﻴﺔ,ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﻘﻔﺼﺔ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
60568,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻬﻨﺪﺳـﺔ ﺍﻟﻤﺪﻧﻴﺔ,ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﻘﻔﺼﺔ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
60570,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻬﻨﺪﺳـﺔ ﺍﻟﻤﻴﻜﺎﻧـﻴـﻜـﻴـﺔ,ﺟﺎﻣﻌﺔ ﻗﻔﺼﺔ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﻘﻔﺼﺔ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
60571,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻬﻨﺪﺳـﺔ ﺍﻟﻜﻬـﺮﺑـﺎﺋـﻴــﺔ,ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﻘﻔﺼﺔ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
60573,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺗﻜﻨﻮﻟﻮﺟﻴﺎﺕ ﺍﻟﻤﻌﻠﻮﻣﺎﺕ ﻭﺍﻻﺗﺼﺎﻻﺕ,ﺟﺎﻣﻌﺔ ﻗﻔﺼﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﻌﻠﻮﻡ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ ﻭ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ ﺑﻘﻔﺼﺔ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
60603,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻬﻨﺪﺳﺔ ﺍﻟﻄﺎﻗﻴﺔ,ﺟﺎﻣﻌﺔ ﻗﻔﺼﺔ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﻘﻔﺼﺔ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
60629,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻹﻟﻜﺘﺮﻭﻧﻴﻚ ﻭﺍﻟﻜﻬﺮﻭﺗﻘﻨﻴﺔ ﻭﺍﻵﻟﻴﺔ,ﺟﺎﻣﻌﺔ ﻗﻔﺼﺔ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﻘﻔﺼﺔ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
60740,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟـﺘـﺒـﻨـﻴـﺞ ﻭﺍﻹﻧﻌﺎﺵ,ﺟﺎﻣﻌﺔ ﻗﻔﺼﺔ,ﺍﻟﻤﺪﺭﺳﺔ ﺍﻟﻌﻠﻴﺎ ﻟﻌﻠﻮﻡ ﻭ ﺗﻘﻨﻴﺎﺕ ﺍﻟﺼﺤﺔ ﺑﻘﻔﺼﺔ,ﻋﻠﻮﻡ ﺍﻟﺼﺤﺔ ﻭﺍﻟﻄﺐ ﻭﻃﺐ ﺍﻷﺳﻨﺎﻥ ﻭﺍﻟﺼﻴﺪﻟﺔ
60741,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﺘﺼﻮﻳﺮ ﺍﻟﻄﺒﻲ ﻭﺍﻟﻤﺪﺍﻭﺍﺓ ﺑﺎﻷﺷﻌﺔ,ﺟﺎﻣﻌﺔ ﻗﻔﺼﺔ,ﺍﻟﻤﺪﺭﺳﺔ ﺍﻟﻌﻠﻴﺎ ﻟﻌﻠﻮﻡ ﻭ ﺗﻘﻨﻴﺎﺕ ﺍﻟﺼﺤﺔ ﺑﻘﻔﺼﺔ,ﻋﻠﻮﻡ ﺍﻟﺼﺤﺔ ﻭﺍﻟﻄﺐ ﻭﻃﺐ ﺍﻷﺳﻨﺎﻥ ﻭﺍﻟﺼﻴﺪﻟﺔ
60743,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﺒﻴﻮﻟﻮﺟﻴﺎ ﺍﻟﻄﺒﻴﺔ,ﺟﺎﻣﻌﺔ ﻗﻔﺼﺔ,ﺍﻟﻤﺪﺭﺳﺔ ﺍﻟﻌﻠﻴﺎ ﻟﻌﻠﻮﻡ ﻭ ﺗﻘﻨﻴﺎﺕ ﺍﻟﺼﺤﺔ ﺑﻘﻔﺼﺔ,ﻋﻠﻮﻡ ﺍﻟﺼﺤﺔ ﻭﺍﻟﻄﺐ ﻭﻃﺐ ﺍﻷﺳﻨﺎﻥ ﻭﺍﻟﺼﻴﺪﻟﺔ
60760,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﺮﻋﺎﻳﺔ ﺍﻟﺼﺤﻴﺔ ﺍﻹﺳﺘﻌﺠﺎﻟﻴﺔ ﻭﺍﻻﻧﻌﺎﺵ,ﺟﺎﻣﻌﺔ ﻗﻔﺼﺔ,ﺍﻟﻤﺪﺭﺳﺔ ﺍﻟﻌﻠﻴﺎ ﻟﻌﻠﻮﻡ ﻭ ﺗﻘﻨﻴﺎﺕ ﺍﻟﺼﺤﺔ ﺑﻘﻔﺼﺔ,ﻋﻠﻮﻡ ﺍﻟﺼﺤﺔ ﻭﺍﻟﻄﺐ ﻭﻃﺐ ﺍﻷﺳﻨﺎﻥ ﻭﺍﻟﺼﻴﺪﻟﺔ
61570,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻬﻨﺪﺳـﺔ ﺍﻟﻤﻴﻜﺎﻧـﻴـﻜـﻴـﺔ,ﺟﺎﻣﻌﺔ ﻗﻔﺼﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﻌﻠﻮﻡ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ ﻭ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ ﺑﻘﻔﺼﺔ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
61629,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻹﻟﻜﺘﺮﻭﻧﻴﻚ ﻭﺍﻟﻜﻬﺮﻭﺗﻘﻨﻴﺔ ﻭﺍﻵﻟﻴﺔ,ﺟﺎﻣﻌﺔ ﻗﻔﺼﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﻌﻠﻮﻡ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ ﻭ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ ﺑﻘﻔﺼﺔ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
62570,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻬﻨﺪﺳـﺔ ﺍﻟﻤﻴﻜﺎﻧـﻴـﻜـﻴـﺔ,ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﻘﻔﺼﺔ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
63103,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻔﺮﻧﺴﻴﺔ,ﺟﺎﻣﻌﺔ ﻗﻔﺼﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ ﻓﻲ ﺍﻹﻧﺴﺎﻧﻴﺎﺕ ﺑﺘﻮﺯﺭ,ﺍﻵﺩﺍﺏ ﻭﺍﻟﻠﻐﺎﺕ ﻭﺍﻟﻤﺮﺍﺣﻞ ﺍﻟﺘﺤﻀﻴﺮﻳﺔ ﺍﻷﺩﺑﻴﺔ
63477,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﺘﺮﺑﻴﺔ ﻭﺍﻟﺘﻌﻠﻴﻢ,ﺟﺎﻣﻌﺔ ﻗﻔﺼﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ ﻓﻲ ﺍﻹﻧﺴﺎﻧﻴﺎﺕ ﺑﺘﻮﺯﺭ,ﺍﻟﻌﻠﻮﻡ ﺍﻹﻧﺴﺎﻧﻴﺔ ﻭﺍﻹﺟﺘﻤﺎﻋﻴﺔ ﻭﺍﻟﺪﻳﻨﻴﺔ ﻭﺍﻟﺘﺮﺑﻴﺔ
63566,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺗﻜﻨﻮﻟﻮﺟﻴﺎﺕ ﺍﻹﻋﻼﻣﻴﺔ,ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﺘﻮﺯﺭ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
63568,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻬﻨﺪﺳـﺔ ﺍﻟﻤﺪﻧﻴﺔ,ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﺘﻮﺯﺭ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
63570,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻬﻨﺪﺳـﺔ ﺍﻟﻤﻴﻜﺎﻧـﻴـﻜـﻴـﺔ,ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﺘﻮﺯﺭ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
63571,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻬﻨﺪﺳـﺔ ﺍﻟﻜﻬـﺮﺑـﺎﺋـﻴــﺔ,ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﺘﻮﺯﺭ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
70101,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻌﺮﺑﻴﺔ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﻛﻠﻴﺔ ﺍﻵﺩﺍﺏ ﻭﺍﻟﻌﻠﻮﻡ ﺍﻹﻧﺴﺎﻧﻴﺔ ﺑﺎﻟﻘﻴﺮﻭﺍﻥ,ﺍﻵﺩﺍﺏ ﻭﺍﻟﻠﻐﺎﺕ ﻭﺍﻟﻤﺮﺍﺣﻞ ﺍﻟﺘﺤﻀﻴﺮﻳﺔ ﺍﻷﺩﺑﻴﺔ
70102,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻹﻧﻘﻠﻴﺰﻳﺔ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﻛﻠﻴﺔ ﺍﻵﺩﺍﺏ ﻭﺍﻟﻌﻠﻮﻡ ﺍﻹﻧﺴﺎﻧﻴﺔ ﺑﺎﻟﻘﻴﺮﻭﺍﻥ,ﺍﻵﺩﺍﺏ ﻭﺍﻟﻠﻐﺎﺕ ﻭﺍﻟﻤﺮﺍﺣﻞ ﺍﻟﺘﺤﻀﻴﺮﻳﺔ ﺍﻷﺩﺑﻴﺔ
70103,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻔﺮﻧﺴﻴﺔ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﻛﻠﻴﺔ ﺍﻵﺩﺍﺏ ﻭﺍﻟﻌﻠﻮﻡ ﺍﻹﻧﺴﺎﻧﻴﺔ ﺑﺎﻟﻘﻴﺮﻭﺍﻥ,ﺍﻵﺩﺍﺏ ﻭﺍﻟﻠﻐﺎﺕ ﻭﺍﻟﻤﺮﺍﺣﻞ ﺍﻟﺘﺤﻀﻴﺮﻳﺔ ﺍﻷﺩﺑﻴﺔ
70122,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻔـﻠﺴــﻔــﺔ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﻛﻠﻴﺔ ﺍﻵﺩﺍﺏ ﻭﺍﻟﻌﻠﻮﻡ ﺍﻹﻧﺴﺎﻧﻴﺔ ﺑﺎﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻌﻠﻮﻡ ﺍﻹﻧﺴﺎﻧﻴﺔ ﻭﺍﻹﺟﺘﻤﺎﻋﻴﺔ ﻭﺍﻟﺪﻳﻨﻴﺔ ﻭﺍﻟﺘﺮﺑﻴﺔ
70138,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻌﻠﻮﻡ ﺍﻹﺳﻼﻣﻴﺔ,ﺟﺎﻣﻌﺔ ﺍﻟﺰﻳﺘﻮﻧﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﻌﻠﻮﻡ ﺍﻹﺳﻼﻣﻴﺔ ﺑﺎﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻌﻠﻮﻡ ﺍﻹﻧﺴﺎﻧﻴﺔ ﻭﺍﻹﺟﺘﻤﺎﻋﻴﺔ ﻭﺍﻟﺪﻳﻨﻴﺔ ﻭﺍﻟﺘﺮﺑﻴﺔ
70147,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﺘﺮﺟﻤﺔ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﻛﻠﻴﺔ ﺍﻵﺩﺍﺏ ﻭﺍﻟﻌﻠﻮﻡ ﺍﻹﻧﺴﺎﻧﻴﺔ ﺑﺎﻟﻘﻴﺮﻭﺍﻥ,ﺍﻵﺩﺍﺏ ﻭﺍﻟﻠﻐﺎﺕ ﻭﺍﻟﻤﺮﺍﺣﻞ ﺍﻟﺘﺤﻀﻴﺮﻳﺔ ﺍﻷﺩﺑﻴﺔ
70167,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻵﺛﺎﺭ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﻛﻠﻴﺔ ﺍﻵﺩﺍﺏ ﻭﺍﻟﻌﻠﻮﻡ ﺍﻹﻧﺴﺎﻧﻴﺔ ﺑﺎﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻌﻠﻮﻡ ﺍﻹﻧﺴﺎﻧﻴﺔ ﻭﺍﻹﺟﺘﻤﺎﻋﻴﺔ ﻭﺍﻟﺪﻳﻨﻴﺔ ﻭﺍﻟﺘﺮﺑﻴﺔ
70202,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻔﻨﻮﻥ ﺍﻟﺘﺸﻜﻴﻠﻴﺔ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﻔﻨﻮﻥ ﻭﺍﻟﺤﺮﻑ ﺑﺎﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﺜﻘﺎﻓﺔ ﻭﺍﻟﻔﻨﻮﻥ ﺍﻟﺠﻤﻴﻠﺔ ﻭﺍﻟﻔﻨﻮﻥ ﻭﺍﻟﺤﺮﻑ
70207,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺗﺼﻤﻴﻢ ﺍﻟﻔﻀﺎﺀ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﻔﻨﻮﻥ ﻭﺍﻟﺤﺮﻑ ﺑﺎﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﺜﻘﺎﻓﺔ ﻭﺍﻟﻔﻨﻮﻥ ﺍﻟﺠﻤﻴﻠﺔ ﻭﺍﻟﻔﻨﻮﻥ ﻭﺍﻟﺤﺮﻑ
